#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AA1EA8
#Date Time: 2020-05-15 16:56:38.755
#Sample rate: 1e+08Hz
#Samples: 4096

Time (s),Bus
-5.97e-06,0
-5.96e-06,196
-5.95e-06,196
-5.94e-06,196
-5.93e-06,196
-5.92e-06,774
-5.91e-06,838
-5.9e-06,774
-5.89e-06,1675
-5.88e-06,1675
-5.87e-06,1675
-5.86e-06,2958
-5.85e-06,3871
-5.84e-06,2822
-5.83e-06,2823
-5.82e-06,4079
-5.81e-06,4079
-5.8e-06,4079
-5.79e-06,1271
-5.78e-06,2047
-5.77e-06,4087
-5.76e-06,3583
-5.75e-06,3959
-5.74e-06,2418
-5.73e-06,2419
-5.72e-06,3319
-5.71e-06,3319
-5.7e-06,3319
-5.69e-06,3897
-5.68e-06,4095
-5.67e-06,3897
-5.66e-06,4094
-5.65e-06,4095
-5.64e-06,4094
-5.63e-06,4095
-5.62e-06,3897
-5.61e-06,3899
-5.6e-06,3897
-5.59e-06,3319
-5.58e-06,3327
-5.57e-06,3319
-5.56e-06,3071
-5.55e-06,3959
-5.54e-06,2418
-5.53e-06,2419
-5.52e-06,1271
-5.51e-06,1271
-5.5e-06,1271
-5.49e-06,4079
-5.48e-06,4079
-5.47e-06,4079
-5.46e-06,4095
-5.45e-06,3919
-5.44e-06,2982
-5.43e-06,2823
-5.42e-06,1675
-5.41e-06,1675
-5.4e-06,1675
-5.39e-06,2934
-5.38e-06,1950
-5.37e-06,774
-5.36e-06,3014
-5.35e-06,228
-5.34e-06,196
-5.33e-06,196
-5.32e-06,3890
-5.31e-06,193
-5.3e-06,0
-5.29e-06,196
-5.28e-06,196
-5.27e-06,196
-5.26e-06,902
-5.25e-06,774
-5.24e-06,774
-5.23e-06,774
-5.22e-06,1675
-5.21e-06,1675
-5.2e-06,1675
-5.19e-06,2838
-5.18e-06,3982
-5.17e-06,2822
-5.16e-06,4079
-5.15e-06,4079
-5.14e-06,4079
-5.13e-06,4095
-5.12e-06,1271
-5.11e-06,4095
-5.1e-06,2039
-5.09e-06,2938
-5.08e-06,4087
-5.07e-06,2418
-5.06e-06,3319
-5.05e-06,3319
-5.04e-06,3319
-5.03e-06,3319
-5.02e-06,3897
-5.01e-06,4091
-5e-06,3897
-4.99e-06,4094
-4.98e-06,4094
-4.97e-06,4094
-4.96e-06,4093
-4.95e-06,3897
-4.94e-06,3897
-4.93e-06,3897
-4.92e-06,3319
-4.91e-06,3831
-4.9e-06,3319
-4.89e-06,3066
-4.88e-06,4086
-4.87e-06,2418
-4.86e-06,1527
-4.85e-06,1271
-4.84e-06,1271
-4.83e-06,3319
-4.82e-06,4079
-4.81e-06,4079
-4.8e-06,4079
-4.79e-06,3071
-4.78e-06,4062
-4.77e-06,2822
-4.76e-06,1935
-4.75e-06,1675
-4.74e-06,1675
-4.73e-06,1675
-4.72e-06,3959
-4.71e-06,910
-4.7e-06,774
-4.69e-06,3285
-4.68e-06,196
-4.67e-06,196
-4.66e-06,196
-4.65e-06,4
-4.64e-06,0
-4.63e-06,0
-4.62e-06,196
-4.61e-06,196
-4.6e-06,196
-4.59e-06,774
-4.58e-06,774
-4.57e-06,774
-4.56e-06,1679
-4.55e-06,1675
-4.54e-06,1675
-4.53e-06,3723
-4.52e-06,3895
-4.51e-06,3022
-4.5e-06,2822
-4.49e-06,4079
-4.48e-06,4079
-4.47e-06,4079
-4.46e-06,2047
-4.45e-06,2047
-4.44e-06,4087
-4.43e-06,3319
-4.42e-06,3963
-4.41e-06,2546
-4.4e-06,2418
-4.39e-06,3319
-4.38e-06,3319
-4.37e-06,3319
-4.36e-06,4093
-4.35e-06,3903
-4.34e-06,4089
-4.33e-06,3963
-4.32e-06,4095
-4.31e-06,4094
-4.3e-06,4094
-4.29e-06,3897
-4.28e-06,3899
-4.27e-06,3897
-4.26e-06,4087
-4.25e-06,3319
-4.24e-06,3319
-4.23e-06,3319
-4.22e-06,3963
-4.21e-06,2546
-4.2e-06,2418
-4.19e-06,1271
-4.18e-06,1271
-4.17e-06,1271
-4.16e-06,4079
-4.15e-06,4079
-4.14e-06,4079
-4.13e-06,4079
-4.12e-06,3863
-4.11e-06,3070
-4.1e-06,2822
-4.09e-06,1675
-4.08e-06,1675
-4.07e-06,1675
-4.06e-06,910
-4.05e-06,3871
-4.04e-06,774
-4.03e-06,774
-4.02e-06,196
-4.01e-06,196
-4e-06,196
-3.99e-06,3899
-3.98e-06,196
-3.97e-06,0
-3.96e-06,196
-3.95e-06,196
-3.94e-06,196
-3.93e-06,196
-3.92e-06,774
-3.91e-06,838
-3.9e-06,774
-3.89e-06,1675
-3.88e-06,1675
-3.87e-06,1675
-3.86e-06,2958
-3.85e-06,3871
-3.84e-06,2822
-3.83e-06,2823
-3.82e-06,4079
-3.81e-06,4079
-3.8e-06,4079
-3.79e-06,1271
-3.78e-06,2047
-3.77e-06,4087
-3.76e-06,3583
-3.75e-06,3959
-3.74e-06,2418
-3.73e-06,2419
-3.72e-06,3319
-3.71e-06,3319
-3.7e-06,3319
-3.69e-06,3897
-3.68e-06,4095
-3.67e-06,3897
-3.66e-06,4094
-3.65e-06,4095
-3.64e-06,4094
-3.63e-06,4095
-3.62e-06,3897
-3.61e-06,3899
-3.6e-06,3897
-3.59e-06,3319
-3.58e-06,3327
-3.57e-06,3319
-3.56e-06,3071
-3.55e-06,3959
-3.54e-06,2418
-3.53e-06,2419
-3.52e-06,1271
-3.51e-06,1271
-3.5e-06,1271
-3.49e-06,4079
-3.48e-06,4079
-3.47e-06,4079
-3.46e-06,4095
-3.45e-06,3919
-3.44e-06,2982
-3.43e-06,2823
-3.42e-06,1675
-3.41e-06,1675
-3.4e-06,1675
-3.39e-06,2934
-3.38e-06,1950
-3.37e-06,774
-3.36e-06,3014
-3.35e-06,228
-3.34e-06,196
-3.33e-06,196
-3.32e-06,3890
-3.31e-06,193
-3.3e-06,0
-3.29e-06,196
-3.28e-06,196
-3.27e-06,196
-3.26e-06,902
-3.25e-06,774
-3.24e-06,774
-3.23e-06,774
-3.22e-06,1675
-3.21e-06,1675
-3.2e-06,1675
-3.19e-06,2838
-3.18e-06,3982
-3.17e-06,2822
-3.16e-06,4079
-3.15e-06,4079
-3.14e-06,4079
-3.13e-06,4095
-3.12e-06,1271
-3.11e-06,4095
-3.1e-06,2039
-3.09e-06,2938
-3.08e-06,4087
-3.07e-06,2418
-3.06e-06,3319
-3.05e-06,3319
-3.04e-06,3319
-3.03e-06,3319
-3.02e-06,3897
-3.01e-06,4091
-3e-06,3897
-2.99e-06,4094
-2.98e-06,4094
-2.97e-06,4094
-2.96e-06,4093
-2.95e-06,3897
-2.94e-06,3897
-2.93e-06,3897
-2.92e-06,3319
-2.91e-06,3831
-2.9e-06,3319
-2.89e-06,3066
-2.88e-06,4086
-2.87e-06,2418
-2.86e-06,1527
-2.85e-06,1271
-2.84e-06,1271
-2.83e-06,3319
-2.82e-06,4079
-2.81e-06,4079
-2.8e-06,4079
-2.79e-06,3071
-2.78e-06,4062
-2.77e-06,2822
-2.76e-06,1935
-2.75e-06,1675
-2.74e-06,1675
-2.73e-06,1675
-2.72e-06,3959
-2.71e-06,910
-2.7e-06,774
-2.69e-06,3285
-2.68e-06,196
-2.67e-06,196
-2.66e-06,196
-2.65e-06,4
-2.64e-06,0
-2.63e-06,0
-2.62e-06,196
-2.61e-06,196
-2.6e-06,196
-2.59e-06,774
-2.58e-06,774
-2.57e-06,774
-2.56e-06,1675
-2.55e-06,1675
-2.54e-06,1675
-2.53e-06,3723
-2.52e-06,3895
-2.51e-06,3022
-2.5e-06,2822
-2.49e-06,4079
-2.48e-06,4079
-2.47e-06,4079
-2.46e-06,2047
-2.45e-06,2047
-2.44e-06,4087
-2.43e-06,3319
-2.42e-06,3963
-2.41e-06,2546
-2.4e-06,2418
-2.39e-06,3319
-2.38e-06,3319
-2.37e-06,3319
-2.36e-06,4093
-2.35e-06,3903
-2.34e-06,4089
-2.33e-06,3899
-2.32e-06,4095
-2.31e-06,4094
-2.3e-06,4094
-2.29e-06,3897
-2.28e-06,3899
-2.27e-06,3897
-2.26e-06,4087
-2.25e-06,3319
-2.24e-06,3319
-2.23e-06,3319
-2.22e-06,3963
-2.21e-06,2546
-2.2e-06,2418
-2.19e-06,1271
-2.18e-06,1271
-2.17e-06,1271
-2.16e-06,4079
-2.15e-06,4079
-2.14e-06,4079
-2.13e-06,4079
-2.12e-06,3863
-2.11e-06,3070
-2.1e-06,2822
-2.09e-06,1675
-2.08e-06,1675
-2.07e-06,1675
-2.06e-06,910
-2.05e-06,3903
-2.04e-06,774
-2.03e-06,774
-2.02e-06,196
-2.01e-06,196
-2e-06,196
-1.99e-06,3899
-1.98e-06,196
-1.97e-06,0
-1.96e-06,196
-1.95e-06,196
-1.94e-06,196
-1.93e-06,196
-1.92e-06,774
-1.91e-06,838
-1.9e-06,774
-1.89e-06,1675
-1.88e-06,1675
-1.87e-06,1675
-1.86e-06,2958
-1.85e-06,3871
-1.84e-06,2822
-1.83e-06,2823
-1.82e-06,4079
-1.81e-06,4079
-1.8e-06,4079
-1.79e-06,1271
-1.78e-06,2047
-1.77e-06,4087
-1.76e-06,3583
-1.75e-06,3959
-1.74e-06,2418
-1.73e-06,2419
-1.72e-06,3319
-1.71e-06,3319
-1.7e-06,3319
-1.69e-06,3897
-1.68e-06,4095
-1.67e-06,3897
-1.66e-06,4094
-1.65e-06,4095
-1.64e-06,4094
-1.63e-06,4095
-1.62e-06,3897
-1.61e-06,3899
-1.6e-06,3897
-1.59e-06,3319
-1.58e-06,3327
-1.57e-06,3319
-1.56e-06,3071
-1.55e-06,3959
-1.54e-06,2418
-1.53e-06,2419
-1.52e-06,1271
-1.51e-06,1271
-1.5e-06,1271
-1.49e-06,4079
-1.48e-06,4079
-1.47e-06,4079
-1.46e-06,4095
-1.45e-06,3919
-1.44e-06,2982
-1.43e-06,2823
-1.42e-06,1675
-1.41e-06,1675
-1.4e-06,1675
-1.39e-06,2934
-1.38e-06,1950
-1.37e-06,774
-1.36e-06,3014
-1.35e-06,228
-1.34e-06,196
-1.33e-06,196
-1.32e-06,3890
-1.31e-06,193
-1.3e-06,0
-1.29e-06,196
-1.28e-06,196
-1.27e-06,196
-1.26e-06,902
-1.25e-06,774
-1.24e-06,774
-1.23e-06,774
-1.22e-06,1675
-1.21e-06,1675
-1.2e-06,1675
-1.19e-06,2838
-1.18e-06,3982
-1.17e-06,2822
-1.16e-06,4079
-1.15e-06,4079
-1.14e-06,4079
-1.13e-06,4095
-1.12e-06,1271
-1.11e-06,4095
-1.1e-06,2039
-1.09e-06,2938
-1.08e-06,4087
-1.07e-06,2418
-1.06e-06,3319
-1.05e-06,3319
-1.04e-06,3319
-1.03e-06,3319
-1.02e-06,3897
-1.01e-06,4091
-1e-06,3897
-9.900000000000001e-07,4094
-9.799999999999999e-07,4094
-9.7e-07,4094
-9.599999999999999e-07,4093
-9.5e-07,3897
-9.4e-07,3897
-9.3e-07,3961
-9.2e-07,3319
-9.1e-07,3831
-9e-07,3319
-8.899999999999999e-07,2938
-8.8e-07,3062
-8.7e-07,2418
-8.6e-07,1527
-8.5e-07,1271
-8.4e-07,1271
-8.3e-07,3319
-8.2e-07,4079
-8.1e-07,4079
-8e-07,4079
-7.9e-07,3071
-7.8e-07,4062
-7.7e-07,2822
-7.6e-07,1935
-7.5e-07,1675
-7.4e-07,1675
-7.3e-07,1675
-7.2e-07,3959
-7.1e-07,910
-7e-07,774
-6.9e-07,3285
-6.799999999999999e-07,196
-6.7e-07,196
-6.6e-07,196
-6.5e-07,4
-6.4e-07,0
-6.3e-07,0
-6.2e-07,196
-6.1e-07,196
-6e-07,196
-5.9e-07,774
-5.8e-07,774
-5.7e-07,774
-5.6e-07,1675
-5.5e-07,1675
-5.4e-07,1675
-5.3e-07,3723
-5.2e-07,3895
-5.1e-07,3022
-5e-07,2822
-4.9e-07,4079
-4.8e-07,4079
-4.7e-07,4079
-4.6e-07,2047
-4.5e-07,2047
-4.4e-07,4087
-4.3e-07,3319
-4.2e-07,3963
-4.1e-07,2546
-4e-07,2418
-3.9e-07,3319
-3.8e-07,3319
-3.7e-07,3319
-3.6e-07,4093
-3.5e-07,3903
-3.4e-07,4089
-3.3e-07,3899
-3.2e-07,4095
-3.1e-07,4094
-3e-07,4094
-2.9e-07,3897
-2.8e-07,3899
-2.7e-07,3897
-2.6e-07,4087
-2.5e-07,3319
-2.4e-07,3319
-2.3e-07,3319
-2.2e-07,3963
-2.1e-07,2546
-2e-07,2418
-1.9e-07,1271
-1.8e-07,1271
-1.7e-07,1271
-1.6e-07,4079
-1.5e-07,4079
-1.4e-07,4079
-1.3e-07,4079
-1.2e-07,3863
-1.1e-07,3070
-1e-07,2822
-9e-08,1675
-8e-08,1675
-7e-08,1675
-5.999999999999999e-08,910
-5e-08,3871
-4e-08,774
-3e-08,774
-2e-08,196
-1e-08,196
0,196
1e-08,3899
2e-08,196
3e-08,0
4e-08,196
5e-08,196
5.999999999999999e-08,196
7e-08,196
8e-08,774
9e-08,838
1e-07,774
1.1e-07,1675
1.2e-07,1675
1.3e-07,1675
1.4e-07,2958
1.5e-07,3871
1.6e-07,2822
1.7e-07,2823
1.8e-07,4079
1.9e-07,4079
2e-07,4079
2.1e-07,1271
2.2e-07,2047
2.3e-07,4087
2.4e-07,3583
2.5e-07,3959
2.6e-07,2418
2.7e-07,2419
2.8e-07,3319
2.9e-07,3319
3e-07,3319
3.1e-07,3897
3.2e-07,4095
3.3e-07,3897
3.4e-07,4094
3.5e-07,4095
3.6e-07,4094
3.7e-07,4095
3.8e-07,3897
3.9e-07,3899
4e-07,3897
4.1e-07,3319
4.2e-07,3327
4.3e-07,3319
4.4e-07,3071
4.5e-07,3959
4.6e-07,2418
4.7e-07,2419
4.8e-07,1271
4.9e-07,1271
5e-07,1271
5.1e-07,4079
5.2e-07,4079
5.3e-07,4079
5.4e-07,4095
5.5e-07,3919
5.6e-07,2982
5.7e-07,2823
5.8e-07,1675
5.9e-07,1675
6e-07,1675
6.1e-07,2934
6.2e-07,1950
6.3e-07,774
6.4e-07,3014
6.5e-07,228
6.6e-07,196
6.7e-07,196
6.799999999999999e-07,3890
6.9e-07,193
7e-07,0
7.1e-07,196
7.2e-07,196
7.3e-07,196
7.4e-07,902
7.5e-07,774
7.6e-07,774
7.7e-07,774
7.8e-07,1675
7.9e-07,1675
8e-07,1675
8.1e-07,2838
8.2e-07,3982
8.3e-07,2822
8.4e-07,4079
8.5e-07,4079
8.6e-07,4079
8.7e-07,4095
8.8e-07,1271
8.899999999999999e-07,4095
9e-07,2039
9.1e-07,2938
9.2e-07,4087
9.3e-07,2418
9.4e-07,3319
9.5e-07,3319
9.599999999999999e-07,3319
9.7e-07,3319
9.799999999999999e-07,3897
9.900000000000001e-07,4091
1e-06,3897
1.01e-06,4094
1.02e-06,4094
1.03e-06,4094
1.04e-06,4093
1.05e-06,3897
1.06e-06,3897
1.07e-06,3897
1.08e-06,3319
1.09e-06,3831
1.1e-06,3319
1.11e-06,3066
1.12e-06,4086
1.13e-06,2418
1.14e-06,1527
1.15e-06,1271
1.16e-06,1271
1.17e-06,3319
1.18e-06,4079
1.19e-06,4079
1.2e-06,4079
1.21e-06,3071
1.22e-06,4062
1.23e-06,2822
1.24e-06,1935
1.25e-06,1675
1.26e-06,1675
1.27e-06,1675
1.28e-06,3959
1.29e-06,910
1.3e-06,774
1.31e-06,3285
1.32e-06,196
1.33e-06,196
1.34e-06,196
1.35e-06,4
1.36e-06,0
1.37e-06,0
1.38e-06,196
1.39e-06,196
1.4e-06,196
1.41e-06,774
1.42e-06,774
1.43e-06,774
1.44e-06,1679
1.45e-06,1675
1.46e-06,1675
1.47e-06,3723
1.48e-06,3895
1.49e-06,3022
1.5e-06,2822
1.51e-06,4079
1.52e-06,4079
1.53e-06,4079
1.54e-06,2047
1.55e-06,1535
1.56e-06,4087
1.57e-06,3319
1.58e-06,3963
1.59e-06,2546
1.6e-06,2418
1.61e-06,3319
1.62e-06,3319
1.63e-06,3319
1.64e-06,4093
1.65e-06,3901
1.66e-06,4089
1.67e-06,3899
1.68e-06,4095
1.69e-06,4094
1.7e-06,4094
1.71e-06,3897
1.72e-06,3899
1.73e-06,3897
1.74e-06,4087
1.75e-06,3319
1.76e-06,3319
1.77e-06,3319
1.78e-06,3963
1.79e-06,2546
1.8e-06,2418
1.81e-06,1271
1.82e-06,1271
1.83e-06,1271
1.84e-06,4079
1.85e-06,4079
1.86e-06,4079
1.87e-06,4079
1.88e-06,3863
1.89e-06,3070
1.9e-06,2822
1.91e-06,1675
1.92e-06,1675
1.93e-06,1675
1.94e-06,910
1.95e-06,3871
1.96e-06,774
1.97e-06,774
1.98e-06,196
1.99e-06,196
2e-06,196
2.01e-06,3899
2.02e-06,196
2.03e-06,0
2.04e-06,196
2.05e-06,196
2.06e-06,196
2.07e-06,196
2.08e-06,774
2.09e-06,838
2.1e-06,774
2.11e-06,1675
2.12e-06,1675
2.13e-06,1675
2.14e-06,2958
2.15e-06,3871
2.16e-06,2822
2.17e-06,2823
2.18e-06,4079
2.19e-06,4079
2.2e-06,4079
2.21e-06,1271
2.22e-06,2047
2.23e-06,4087
2.24e-06,3583
2.25e-06,3959
2.26e-06,2418
2.27e-06,2419
2.28e-06,3319
2.29e-06,3319
2.3e-06,3319
2.31e-06,3897
2.32e-06,4095
2.33e-06,3897
2.34e-06,4094
2.35e-06,4095
2.36e-06,4094
2.37e-06,4095
2.38e-06,3897
2.39e-06,3899
2.4e-06,3897
2.41e-06,3319
2.42e-06,3327
2.43e-06,3319
2.44e-06,3071
2.45e-06,3959
2.46e-06,2418
2.47e-06,2419
2.48e-06,1271
2.49e-06,1271
2.5e-06,1271
2.51e-06,4079
2.52e-06,4079
2.53e-06,4079
2.54e-06,4095
2.55e-06,3919
2.56e-06,2982
2.57e-06,2823
2.58e-06,1675
2.59e-06,1675
2.6e-06,1675
2.61e-06,2934
2.62e-06,1950
2.63e-06,774
2.64e-06,3014
2.65e-06,228
2.66e-06,196
2.67e-06,196
2.68e-06,3890
2.69e-06,193
2.7e-06,0
2.71e-06,196
2.72e-06,196
2.73e-06,196
2.74e-06,902
2.75e-06,774
2.76e-06,774
2.77e-06,774
2.78e-06,1675
2.79e-06,1675
2.8e-06,1675
2.81e-06,2838
2.82e-06,3982
2.83e-06,2822
2.84e-06,4079
2.85e-06,4079
2.86e-06,4079
2.87e-06,4095
2.88e-06,1271
2.89e-06,4095
2.9e-06,2039
2.91e-06,2938
2.92e-06,4087
2.93e-06,2418
2.94e-06,3319
2.95e-06,3319
2.96e-06,3319
2.97e-06,3319
2.98e-06,3897
2.99e-06,4091
3e-06,3897
3.01e-06,4094
3.02e-06,4094
3.03e-06,4094
3.04e-06,4093
3.05e-06,3897
3.06e-06,3897
3.07e-06,3897
3.08e-06,3319
3.09e-06,3831
3.1e-06,3319
3.11e-06,3066
3.12e-06,4086
3.13e-06,2418
3.14e-06,1527
3.15e-06,1271
3.16e-06,1271
3.17e-06,3319
3.18e-06,4079
3.19e-06,4079
3.2e-06,4079
3.21e-06,3071
3.22e-06,4062
3.23e-06,2822
3.24e-06,1935
3.25e-06,1675
3.26e-06,1675
3.27e-06,1675
3.28e-06,3959
3.29e-06,910
3.3e-06,774
3.31e-06,3285
3.32e-06,196
3.33e-06,196
3.34e-06,196
3.35e-06,4
3.36e-06,0
3.37e-06,0
3.38e-06,196
3.39e-06,196
3.4e-06,196
3.41e-06,774
3.42e-06,774
3.43e-06,774
3.44e-06,1675
3.45e-06,1675
3.46e-06,1675
3.47e-06,3723
3.48e-06,3895
3.49e-06,3022
3.5e-06,2822
3.51e-06,4079
3.52e-06,4079
3.53e-06,4079
3.54e-06,2047
3.55e-06,2047
3.56e-06,4087
3.57e-06,3319
3.58e-06,3963
3.59e-06,2546
3.6e-06,2418
3.61e-06,3319
3.62e-06,3319
3.63e-06,3319
3.64e-06,4093
3.65e-06,3903
3.66e-06,4089
3.67e-06,3899
3.68e-06,4095
3.69e-06,4094
3.7e-06,4094
3.71e-06,3897
3.72e-06,3899
3.73e-06,3897
3.74e-06,4087
3.75e-06,3319
3.76e-06,3319
3.77e-06,3319
3.78e-06,3963
3.79e-06,2546
3.8e-06,2418
3.81e-06,1271
3.82e-06,1271
3.83e-06,1271
3.84e-06,4079
3.85e-06,4079
3.86e-06,4079
3.87e-06,4079
3.88e-06,3863
3.89e-06,3070
3.9e-06,2822
3.91e-06,1675
3.92e-06,1675
3.93e-06,1675
3.94e-06,910
3.95e-06,3871
3.96e-06,774
3.97e-06,774
3.98e-06,196
3.99e-06,196
4e-06,196
4.01e-06,3899
4.02e-06,196
4.03e-06,0
4.04e-06,196
4.05e-06,196
4.06e-06,196
4.07e-06,196
4.08e-06,774
4.09e-06,838
4.1e-06,774
4.11e-06,1675
4.12e-06,1675
4.13e-06,1675
4.14e-06,2958
4.15e-06,3871
4.16e-06,2822
4.17e-06,2823
4.18e-06,4079
4.19e-06,4079
4.2e-06,4079
4.21e-06,1271
4.22e-06,2047
4.23e-06,4087
4.24e-06,3583
4.25e-06,3959
4.26e-06,2418
4.27e-06,2419
4.28e-06,3319
4.29e-06,3319
4.3e-06,3319
4.31e-06,3897
4.32e-06,4095
4.33e-06,3897
4.34e-06,4094
4.35e-06,4095
4.36e-06,4094
4.37e-06,4095
4.38e-06,3897
4.39e-06,3899
4.4e-06,3897
4.41e-06,3319
4.42e-06,3327
4.43e-06,3319
4.44e-06,3071
4.45e-06,3959
4.46e-06,2418
4.47e-06,2419
4.48e-06,1271
4.49e-06,1271
4.5e-06,1271
4.51e-06,4079
4.52e-06,4079
4.53e-06,4079
4.54e-06,4095
4.55e-06,3919
4.56e-06,2982
4.57e-06,2823
4.58e-06,1675
4.59e-06,1675
4.6e-06,1675
4.61e-06,2934
4.62e-06,1950
4.63e-06,774
4.64e-06,3014
4.65e-06,228
4.66e-06,196
4.67e-06,196
4.68e-06,3890
4.69e-06,193
4.7e-06,0
4.71e-06,196
4.72e-06,196
4.73e-06,196
4.74e-06,902
4.75e-06,774
4.76e-06,774
4.77e-06,774
4.78e-06,1675
4.79e-06,1675
4.8e-06,1675
4.81e-06,2838
4.82e-06,3982
4.83e-06,2822
4.84e-06,4079
4.85e-06,4079
4.86e-06,4079
4.87e-06,4095
4.88e-06,1271
4.89e-06,4095
4.9e-06,2039
4.91e-06,2938
4.92e-06,4087
4.93e-06,2418
4.94e-06,3319
4.95e-06,3319
4.96e-06,3319
4.97e-06,3319
4.98e-06,3897
4.99e-06,4091
5e-06,3897
5.01e-06,4094
5.02e-06,4094
5.03e-06,4094
5.04e-06,4093
5.05e-06,3897
5.06e-06,3897
5.07e-06,3961
5.08e-06,3319
5.09e-06,3831
5.1e-06,3319
5.11e-06,3066
5.12e-06,3062
5.13e-06,2418
5.14e-06,1527
5.15e-06,1271
5.16e-06,1271
5.17e-06,3319
5.18e-06,4079
5.19e-06,4079
5.2e-06,4079
5.21e-06,3071
5.22e-06,4062
5.23e-06,2822
5.24e-06,1935
5.25e-06,1675
5.26e-06,1675
5.27e-06,1675
5.28e-06,3959
5.29e-06,910
5.3e-06,774
5.31e-06,3285
5.32e-06,196
5.33e-06,196
5.34e-06,196
5.35e-06,4
5.36e-06,0
5.37e-06,0
5.38e-06,196
5.39e-06,196
5.4e-06,196
5.41e-06,774
5.42e-06,774
5.43e-06,774
5.44e-06,1675
5.45e-06,1675
5.46e-06,1675
5.47e-06,3723
5.48e-06,3895
5.49e-06,3022
5.5e-06,2822
5.51e-06,4079
5.52e-06,4079
5.53e-06,4079
5.54e-06,2047
5.55e-06,2047
5.56e-06,4087
5.57e-06,3319
5.58e-06,3963
5.59e-06,2546
5.6e-06,2418
5.61e-06,3319
5.62e-06,3319
5.63e-06,3319
5.64e-06,4029
5.65e-06,3903
5.66e-06,4089
5.67e-06,3963
5.68e-06,4095
5.69e-06,4094
5.7e-06,4094
5.71e-06,3897
5.72e-06,3899
5.73e-06,3897
5.74e-06,4087
5.75e-06,3319
5.76e-06,3319
5.77e-06,3319
5.78e-06,3963
5.79e-06,2546
5.8e-06,2418
5.81e-06,1271
5.82e-06,1271
5.83e-06,1271
5.84e-06,4079
5.85e-06,4079
5.86e-06,4079
5.87e-06,4079
5.88e-06,3863
5.89e-06,3070
5.9e-06,2822
5.91e-06,1675
5.92e-06,1675
5.93e-06,1675
5.94e-06,910
5.95e-06,3871
5.96e-06,774
5.97e-06,774
5.98e-06,196
5.99e-06,196
6e-06,196
6.01e-06,3899
6.02e-06,196
6.03e-06,0
6.04e-06,196
6.05e-06,196
6.06e-06,196
6.07e-06,196
6.08e-06,774
6.09e-06,838
6.1e-06,774
6.11e-06,1675
6.12e-06,1675
6.13e-06,1675
6.14e-06,2958
6.15e-06,3871
6.16e-06,2822
6.17e-06,2823
6.18e-06,4079
6.19e-06,4079
6.2e-06,4079
6.21e-06,1271
6.22e-06,2047
6.23e-06,4087
6.24e-06,3583
6.25e-06,3959
6.26e-06,2418
6.27e-06,2419
6.28e-06,3319
6.29e-06,3319
6.3e-06,3319
6.31e-06,3897
6.32e-06,4095
6.33e-06,3897
6.34e-06,4094
6.35e-06,4095
6.36e-06,4094
6.37e-06,4095
6.38e-06,3897
6.39e-06,3899
6.4e-06,3897
6.41e-06,3319
6.42e-06,3327
6.43e-06,3319
6.44e-06,3071
6.45e-06,3959
6.46e-06,2418
6.47e-06,2419
6.48e-06,1271
6.49e-06,1271
6.5e-06,1271
6.51e-06,4079
6.52e-06,4079
6.53e-06,4079
6.54e-06,4095
6.55e-06,3935
6.56e-06,2982
6.57e-06,2823
6.58e-06,1675
6.59e-06,1675
6.6e-06,1675
6.61e-06,2934
6.62e-06,1950
6.63e-06,774
6.64e-06,3014
6.65e-06,228
6.66e-06,196
6.67e-06,196
6.68e-06,3890
6.69e-06,193
6.7e-06,0
6.71e-06,196
6.72e-06,196
6.73e-06,196
6.74e-06,902
6.75e-06,774
6.76e-06,774
6.77e-06,774
6.78e-06,1675
6.79e-06,1675
6.8e-06,1675
6.81e-06,2838
6.82e-06,3982
6.83e-06,2822
6.84e-06,4079
6.85e-06,4079
6.86e-06,4079
6.87e-06,4095
6.88e-06,1271
6.89e-06,4095
6.9e-06,2039
6.91e-06,2938
6.92e-06,4087
6.93e-06,2418
6.94e-06,3319
6.95e-06,3319
6.96e-06,3319
6.97e-06,3319
6.98e-06,3897
6.99e-06,4091
7e-06,3897
7.01e-06,4094
7.02e-06,4094
7.03e-06,4094
7.04e-06,4093
7.05e-06,3897
7.06e-06,3897
7.07e-06,3897
7.08e-06,3319
7.09e-06,3831
7.1e-06,3319
7.11e-06,3066
7.12e-06,4086
7.13e-06,2418
7.14e-06,1527
7.15e-06,1271
7.16e-06,1271
7.17e-06,3319
7.18e-06,4079
7.19e-06,4079
7.2e-06,4079
7.21e-06,3071
7.22e-06,4062
7.23e-06,2822
7.24e-06,1935
7.25e-06,1675
7.26e-06,1675
7.27e-06,1675
7.28e-06,3959
7.29e-06,910
7.3e-06,774
7.31e-06,3285
7.32e-06,196
7.33e-06,196
7.34e-06,196
7.35e-06,4
7.36e-06,0
7.37e-06,0
7.38e-06,196
7.39e-06,196
7.4e-06,196
7.41e-06,774
7.42e-06,774
7.43e-06,774
7.44e-06,1675
7.45e-06,1675
7.46e-06,1675
7.47e-06,3723
7.48e-06,3895
7.49e-06,3022
7.5e-06,2822
7.51e-06,4079
7.52e-06,4079
7.53e-06,4079
7.54e-06,2047
7.55e-06,2047
7.56e-06,4087
7.57e-06,3319
7.58e-06,3963
7.59e-06,2546
7.6e-06,2418
7.61e-06,3319
7.62e-06,3319
7.63e-06,3319
7.64e-06,4029
